35982046,42562446
35982046,23083404
35982046,114836738
35982046,53853197
35982046,134650548
35982046,43658360
35982046,146597870
35982046,103642293
35982046,87080278
35982046,34430522
35982046,37367041
35982046,47506568
35982046,54438929
35982046,50811932
35982046,35936474
34430522,1253284927
34430522,263465785
34430522,540983379
34430522,1323936524
34430522,925030084276301830
34430522,244800486
34430522,4044682379
34430522,62203990
34430522,266819783
34430522,92337777
34430522,28066436
34430522,609548724
34430522,42562446
34430522,92903456
34430522,1470950540
34430522,174520063
34430522,223712642
34430522,487962301
34430522,155782494
34430522,135026973
34430522,166304850
34430522,34722543
34430522,232049361
34430522,16125042
34430522,113483838
34430522,85617701
34430522,348257918
34430522,405205681
34430522,38026892
34430522,53643297
34430522,416814339
34430522,614024492
34430522,246106352
34430522,143203547
34430522,349719397
34430522,186726223
34430522,270689028
34430522,114836738
34430522,72475439
34430522,612792060
34430522,156521166
34430522,69500255
34430522,331813832
34430522,146597870
34430522,363365354
34430522,91133460
34430522,377723724
34430522,91225009
34430522,317370751
34430522,299242570
34430522,134650548
34430522,132389474
34430522,217160945
34430522,132752344
34430522,16812787
34430522,43658360
34430522,42384760
34430522,23083404
34430522,98576365
34430522,37367041
34430522,132708764
34430522,35982046
34430522,50811932
34430522,53853197
34430522,47506568
34430522,35936474
46704247,78193153
46704247,448562247
46704247,72475439
46704247,317370751
46704247,1703636814
46704247,38026892
46704247,1576253378
46704247,85617701
46704247,1009296320
46704247,135323628
46704247,151728579
46704247,53643297
46704247,42562446
46704247,91133460
46704247,133881972
46704247,23083404
28066436,3033470114
28066436,34430522
28066436,308973177
28066436,47506568
28066436,222932212
28066436,273532957
28066436,155674676
28066436,1364408940
28066436,79758113
28066436,134653235
28066436,231335961
28066436,54378594
28066436,130939593
28066436,43658360
28066436,356859571
28066436,412688692
28066436,363365354
28066436,80480330
28066436,40779444
28066436,91133460
28066436,349719397
28066436,372439064
28066436,176326208
28066436,332627423
28066436,42562446
28066436,132708764
28066436,167821244
28066436,143203547
28066436,132389474
28066436,54780126
28066436,55749605
28066436,42384760
28066436,62203990
28066436,23083404
28066436,53853197
28066436,69500255
28066436,24342206
28066436,41861751
28066436,35936474
28066436,59297233
28066436,54438929
28066436,37367041
28066436,16812787
53643297,326985786
53643297,1351942644
53643297,165152266
53643297,1323936524
53643297,255199842
53643297,116485600
53643297,560820176
53643297,635570729
53643297,2645857315
53643297,454490002
53643297,555393138
53643297,226257592
53643297,1703636814
53643297,159113258
53643297,317370751
53643297,160574703
53643297,313441661
53643297,1144210387
53643297,244800486
53643297,233990070
53643297,86651903
53643297,34430522
53643297,47506568
53643297,126458229
53643297,231335961
53643297,42562446
53643297,40779444
53643297,217160945
53643297,153307097
53643297,180188862
53643297,87874905
53643297,267425142
53643297,186726223
53643297,394125377
53643297,331813832
53643297,349719397
53643297,53853197
53643297,331283041
53643297,73058561
53643297,377723724
53643297,363365354
53643297,372618047
53643297,54438929
53643297,42384760
53643297,37922674
53643297,309516587
53643297,92818443
53643297,332627423
53643297,299242570
53643297,266819783
53643297,35982046
53643297,87080278
53643297,41861751
53643297,132708764
53643297,54378594
53643297,16812787
53643297,50811932
53643297,43658360
53643297,98576365
53643297,23083404
53643297,223712642
53643297,46704247
53643297,132752344
53643297,132389474
53643297,91133460
53643297,37367041
53643297,35936474
59297233,23083404
59297233,363365354
59297233,114836738
59297233,187036173
59297233,35982046
59297233,171774400
59297233,132708764
59297233,348288809
59297233,42562446
59297233,72475439
59297233,412688692
59297233,299242570
59297233,267425142
59297233,309516587
59297233,270044966
59297233,220255322
59297233,38783856
59297233,54378594
59297233,372439064
59297233,91133460
59297233,205413225
59297233,24423418
59297233,87080278
59297233,28066436
59297233,37367041
50811932,92337777
50811932,267425142
50811932,143203547
50811932,132708764
50811932,170424259
50811932,309516587
50811932,39676694
50811932,37922674
50811932,331813832
50811932,159113258
50811932,217160945
50811932,42384760
50811932,69500255
50811932,134653235
50811932,349719397
50811932,377723724
50811932,266819783
50811932,363365354
50811932,23083404
50811932,53853197
50811932,62203990
50811932,132752344
50811932,47506568
50811932,53643297
50811932,132389474
50811932,134650548
50811932,80480330
50811932,35936474
50811932,37367041
50811932,43658360
50811932,72475439
50811932,42562446
50811932,34430522
50811932,35982046
35936474,116485600
35936474,39676694
35936474,96706848
35936474,131971922
35936474,546025819
35936474,231209225
35936474,313441661
35936474,1253284927
35936474,165152266
35936474,80480330
35936474,317370751
35936474,349719397
35936474,257699456
35936474,612792060
35936474,331283041
35936474,246106352
35936474,377723724
35936474,331813832
35936474,252238212
35936474,195450194
35936474,232049361
35936474,159113258
35936474,92818443
35936474,363365354
35936474,180990505
35936474,86651903
35936474,266819783
35936474,303465692
35936474,231335961
35936474,156521166
35936474,186726223
35936474,64495435
35936474,248829112
35936474,66816759
35936474,135323628
35936474,217160945
35936474,72475439
35936474,162749920
35936474,132752344
35936474,42384760
35936474,23083404
35936474,42562446
35936474,53643297
35936474,134650548
35936474,150846769
35936474,146597870
35936474,132389474
35936474,91133460
35936474,69500255
35936474,16812787
35936474,87080278
35936474,28066436
35936474,62203990
35936474,34430522
35936474,54780126
35936474,54438929
35936474,50811932
35936474,43658360
35936474,37367041
35936474,53853197
35936474,24838521
35936474,35982046
35936474,25252511
1009296320,2999826306
1009296320,3184000707
1009296320,308973177
1009296320,25252511
1009296320,1318989560
1009296320,232049361
1009296320,233990070
1009296320,29356531
1009296320,42384760
1009296320,758452400
1009296320,267425142
1009296320,50811932
1009296320,35936474
1009296320,16812787
1009296320,132389474
1009296320,150367583
1009296320,133881972
1009296320,78193153
1009296320,62203990
1009296320,270044966
1009296320,47635525
1009296320,53853197
1009296320,635570729
1009296320,302111485
1009296320,331813832
1009296320,332627423
1009296320,23083404
1009296320,151728579
1009296320,135323628
1009296320,46704247
78193153,416814339
78193153,187332522
78193153,317370751
78193153,188120286
78193153,419181069
78193153,16125042
78193153,42562446
78193153,3228860910
78193153,4044682379
78193153,23083404
78193153,163559269
78193153,137583689
78193153,40571386
78193153,143203547
78193153,46704247
78193153,233990070
78193153,448562247
78193153,72475439
78193153,281405595
78193153,125408809
78193153,543954514
78193153,29356531
78193153,308973177
78193153,133881972
78193153,1009296320
78193153,758452400
78193153,332627423
78193153,273532957
78193153,186726223
78193153,176326208
78193153,47635525
78193153,150367583
78193153,62203990
78193153,73495696
78193153,494422305
78193153,377723724
78193153,35982046
78193153,270044966
78193153,29360150
267425142,330590874
267425142,927335367736528896
267425142,1306089967
267425142,64495435
267425142,237073728
267425142,1039001280
267425142,994335752312979463
267425142,236155682
267425142,290403864
267425142,276259411
267425142,807773480821395456
267425142,41861751
267425142,42562446
267425142,272616327
267425142,2797019768
267425142,488026266
267425142,611420352
267425142,4890418741
267425142,358938695
267425142,146597870
267425142,337538661
267425142,487962301
267425142,87080278
267425142,222932212
267425142,54378594
267425142,3225971468
267425142,2999826306
267425142,91133460
267425142,62203990
267425142,149308566
267425142,1318989560
267425142,40805394
267425142,96706848
267425142,188120286
267425142,230278157
267425142,347265384
267425142,1323936524
267425142,311623066
267425142,64307053
267425142,76809678
267425142,79758113
267425142,190059955
267425142,1144210387
267425142,37367041
267425142,132708764
267425142,205415788
267425142,95556133
267425142,114836738
267425142,25015718
267425142,614024492
267425142,217160945
267425142,1009296320
267425142,198932169
267425142,54438929
267425142,155782494
267425142,979379982
267425142,306582939
267425142,233990070
267425142,87874905
267425142,86651903
267425142,543954514
267425142,72475439
267425142,48028402
267425142,1364408940
267425142,98576365
267425142,47506568
267425142,635570729
267425142,309516587
267425142,270689028
267425142,31451582
267425142,364970961
267425142,373677327
267425142,195450194
267425142,153307097
267425142,92903456
267425142,59297233
267425142,257699456
267425142,53643297
267425142,134653235
267425142,37534613
267425142,159113258
267425142,116485600
267425142,29356531
267425142,377723724
267425142,226257592
267425142,244800486
267425142,164326175
267425142,341567459
267425142,232049361
267425142,529603839
267425142,248829112
267425142,555393138
267425142,76205861
267425142,180990505
267425142,132752344
267425142,58667088
267425142,139261080
267425142,303465692
267425142,132389474
267425142,43658360
267425142,231335961
267425142,135323628
267425142,50811932
267425142,35982046
267425142,23083404
43658360,217160945
43658360,273532957
43658360,1323936524
43658360,2227318080
43658360,55749605
43658360,134653235
43658360,270044966
43658360,28066436
43658360,231335961
43658360,555393138
43658360,267425142
43658360,349719397
43658360,186726223
43658360,37367041
43658360,198932169
43658360,308973177
43658360,377723724
43658360,309516587
43658360,92818443
43658360,331283041
43658360,257699456
43658360,232049361
43658360,54438929
43658360,114836738
43658360,53643297
43658360,73058561
43658360,149308566
43658360,34430522
43658360,132752344
43658360,132389474
43658360,54378594
43658360,130939593
43658360,66816759
43658360,37922674
43658360,72475439
43658360,35982046
43658360,50811932
43658360,42562446
43658360,16125042
43658360,48176112
43658360,35936474
43658360,16812787
16125042,488026266
16125042,608751926
16125042,151728579
16125042,1470978146
16125042,16812787
16125042,54780126
16125042,160574703
16125042,78193153
16125042,25252511
16125042,560820176
16125042,2797019768
16125042,146597870
16125042,134653235
16125042,309810799
16125042,555653709
16125042,909102066
16125042,358938695
16125042,311623066
16125042,772164285388709888
16125042,935323794
16125042,2172852233
16125042,2412019869
16125042,1496917872
16125042,4890418741
16125042,448562247
16125042,132708764
16125042,163559269
16125042,24423418
16125042,466241497
16125042,217160945
16125042,257699456
16125042,35936474
16125042,555393138
16125042,61288678
16125042,35982046
16125042,205415788
16125042,230278157
16125042,494422305
16125042,53643297
16125042,50811932
16125042,42562446
16125042,2577244423
16125042,389257384
16125042,2645857315
16125042,34430522
16125042,143140326
16125042,149308566
16125042,356859571
16125042,162749920
16125042,17980124
16125042,42384760
16125042,23083404
16125042,317370751
16125042,130939593
16125042,53853197
16125042,43658360
309516587,473227811
309516587,150846769
309516587,87080278
309516587,37922674
309516587,263465785
309516587,24423418
309516587,37534613
309516587,174520063
309516587,377723724
309516587,266819783
309516587,2192796170
309516587,855247687
309516587,363365354
309516587,47506568
309516587,267425142
309516587,419116136
309516587,156521166
309516587,59297233
309516587,133881972
309516587,76809678
309516587,1110153360
309516587,159113258
309516587,31451582
309516587,299242570
309516587,186726223
309516587,73058561
309516587,42562446
309516587,1318989560
309516587,54780126
309516587,46704247
309516587,317370751
309516587,132752344
309516587,270044966
309516587,35982046
309516587,331283041
309516587,35936474
309516587,167821244
309516587,356408195
309516587,53643297
309516587,132389474
309516587,143203547
309516587,43658360
309516587,50811932
309516587,72475439
309516587,231335961
309516587,16812787
309516587,62203990
309516587,246106352
309516587,91133460
92903456,488026266
92903456,772164285388709888
92903456,272616327
92903456,1306089967
92903456,236155682
92903456,994335752312979463
92903456,284841825
92903456,188120286
92903456,64495435
92903456,290403864
92903456,113483838
92903456,560500094
92903456,419181069
92903456,55749605
92903456,135026973
92903456,62203990
92903456,358938695
92903456,1364408940
92903456,41861751
92903456,35982046
92903456,487962301
92903456,222932212
92903456,560820176
92903456,132752344
92903456,66816759
92903456,54438929
92903456,153307097
92903456,272116860
92903456,1323936524
92903456,180188862
92903456,341567459
92903456,273532957
92903456,149308566
92903456,232901524
92903456,237073728
92903456,3184000707
92903456,132389474
92903456,54378594
92903456,279697145
92903456,72362869
92903456,64307053
92903456,76809678
92903456,1144210387
92903456,347265384
92903456,546025819
92903456,29356531
92903456,1703636814
92903456,246106352
92903456,416814339
92903456,248829112
92903456,17980124
92903456,72475439
92903456,614024492
92903456,1063034450
92903456,348257918
92903456,217160945
92903456,126458229
92903456,186726223
92903456,73058561
92903456,555393138
92903456,86651903
92903456,317370751
92903456,270689028
92903456,368148234
92903456,79758113
92903456,2279776304
92903456,42562446
92903456,47506568
92903456,377723724
92903456,76205861
92903456,244800486
92903456,159113258
92903456,48028402
92903456,164326175
92903456,91133460
92903456,281405595
92903456,331283041
92903456,373677327
92903456,232049361
92903456,1096007496
92903456,1253284927
92903456,143140326
92903456,233414838
92903456,91225009
92903456,259030794
92903456,92818443
92903456,155782494
92903456,25015718
92903456,758452400
92903456,191165672
92903456,37922674
92903456,190059955
92903456,187036173
92903456,180990505
92903456,267425142
92903456,233990070
92903456,529603839
92903456,39676694
92903456,85617701
92903456,87874905
92903456,16812787
92903456,34430522
92903456,171774400
92903456,37534613
92903456,116485600
92903456,205415788
92903456,150846769
92903456,42384760
92903456,220255322
92903456,53853197
92903456,23083404
92903456,35936474
42384760,263465785
42384760,269921949
42384760,1364408940
42384760,48028402
42384760,222932212
42384760,308973177
42384760,217160945
42384760,53643297
42384760,50811932
42384760,35982046
42384760,349719397
42384760,257699456
42384760,47506568
42384760,132389474
42384760,34430522
42384760,23083404
42384760,35936474
42384760,53853197
42384760,16812787
42384760,37367041
3305505742,1628495018
3305505742,3695411717
3305505742,226257592
3305505742,70926844
3305505742,180188862
3305505742,2999826306
3305505742,2385272859
3305505742,2511364332
153307097,188120286
153307097,143203547
153307097,339241519
153307097,42562446
153307097,263465785
153307097,191165672
153307097,1110153360
153307097,92903456
153307097,167821244
153307097,54438929
153307097,132752344
153307097,273080747
153307097,262470158
153307097,95649322
153307097,377723724
153307097,267425142
153307097,53643297
153307097,349719397
153307097,41861751
153307097,95556133
153307097,364970961
153307097,529603839
153307097,494422305
153307097,448562247
153307097,317370751
153307097,132708764
153307097,159113258
153307097,132389474
153307097,23083404
153307097,35936474
153307097,155782494
153307097,72475439
153307097,53853197
153307097,86651903
153307097,64495435
159113258,37922674
159113258,1470950540
159113258,143140326
159113258,309516587
159113258,419116136
159113258,132708764
159113258,53643297
159113258,855247687
159113258,612792060
159113258,180990505
159113258,349719397
159113258,267425142
159113258,76809678
159113258,299242570
159113258,48028402
159113258,244800486
159113258,529603839
159113258,217160945
159113258,331283041
159113258,317370751
159113258,50811932
159113258,35982046
159113258,233414838
159113258,116485600
159113258,86651903
159113258,195450194
159113258,91133460
159113258,98576365
159113258,306582939
159113258,37534613
159113258,53853197
159113258,42384760
159113258,155782494
159113258,132389474
159113258,153307097
159113258,64495435
159113258,156521166
159113258,186726223
159113258,132752344
159113258,23083404
159113258,35936474
244800486,276259411
244800486,143140326
244800486,34430522
244800486,925030084276301830
244800486,3184000707
244800486,807773480821395456
244800486,325164911
244800486,1364408940
244800486,546025819
244800486,1708510310
244800486,155782494
244800486,50811932
244800486,217160945
244800486,464934594
244800486,61288678
244800486,529603839
244800486,73495696
244800486,38783856
244800486,149308566
244800486,520135756
244800486,540983379
244800486,58667088
244800486,257699456
244800486,57698629
244800486,54780126
244800486,255199842
244800486,146597870
244800486,263465785
244800486,273080747
244800486,143203547
244800486,37922674
244800486,40571386
244800486,91225009
244800486,739921296
244800486,1323936524
244800486,34722543
244800486,96706848
244800486,266819783
244800486,195450194
244800486,132752344
244800486,64495435
244800486,372525649
244800486,72475439
244800486,176326208
244800486,80480330
244800486,132708764
244800486,231335961
244800486,356408195
244800486,66816759
244800486,226257592
244800486,416814339
244800486,349719397
244800486,25015718
244800486,2279776304
244800486,368148234
244800486,2577244423
244800486,1703636814
244800486,92903456
244800486,53643297
244800486,233990070
244800486,47506568
244800486,377723724
244800486,1096007496
244800486,24838521
244800486,341567459
244800486,156521166
244800486,153307097
244800486,16812787
244800486,252238212
244800486,131971922
244800486,159113258
244800486,267425142
244800486,186726223
244800486,555393138
244800486,64307053
244800486,37367041
244800486,132389474
244800486,303465692
244800486,92818443
244800486,270689028
149308566,70926844
149308566,41861751
149308566,311623066
149308566,23083404
149308566,272616327
149308566,555653709
149308566,91133460
149308566,3033470114
149308566,281405595
149308566,155782494
149308566,73495696
149308566,16812787
149308566,205415788
149308566,24838521
149308566,244800486
149308566,92903456
149308566,267425142
149308566,170424259
149308566,61288678
149308566,230278157
149308566,59297233
149308566,2645857315
149308566,389257384
149308566,16125042
149308566,356859571
149308566,162749920
149308566,143140326
149308566,160574703
149308566,62203990
149308566,855247687
149308566,42562446
149308566,143203547
149308566,167821244
149308566,372618047
149308566,226257592
149308566,72475439
149308566,76809678
149308566,43658360
149308566,98576365
149308566,17551272
149308566,132389474
149308566,55749605
231209225,419181069
231209225,3695411717
231209225,377723724
231209225,134650548
231209225,2999826306
231209225,2227318080
231209225,167821244
231209225,73495696
231209225,3027199236
231209225,66816759
231209225,179119388
231209225,57698629
231209225,72362869
231209225,1358510274
231209225,317370751
231209225,313441661
231209225,31451582
231209225,54780126
231209225,126458229
231209225,92818443
231209225,262470158
231209225,188621689
231209225,132389474
231209225,311623066
231209225,405205681
231209225,381217568
231209225,187036173
231209225,273080747
231209225,1323936524
231209225,276259411
231209225,35936474
231209225,53401921
231209225,279697145
231209225,416814339
231209225,612872798
231209225,364970961
231209225,546025819
231209225,1144210387
231209225,132752344
231209225,294380360
231209225,101873539
231209225,337538661
231209225,393722870
231209225,348257918
231209225,247145870
231209225,232901524
416814339,1546561830
416814339,116485600
416814339,909102066
416814339,88890284
416814339,560820176
416814339,739921296
416814339,772164285388709888
416814339,1496917872
416814339,460116210
416814339,325164911
416814339,151284668
416814339,1063034450
416814339,377723724
416814339,520135756
416814339,1323936524
416814339,85617701
416814339,205415788
416814339,348257918
416814339,233810051
416814339,230278157
416814339,34722543
416814339,2999826306
416814339,167821244
416814339,313441661
416814339,92903456
416814339,24838521
416814339,1470950540
416814339,562362256
416814339,331283041
416814339,270689028
416814339,132708764
416814339,92818443
416814339,368148234
416814339,86651903
416814339,24423418
416814339,244800486
416814339,555393138
416814339,34430522
416814339,272562079
416814339,155782494
416814339,233414838
416814339,273532957
416814339,126458229
416814339,306582939
416814339,179119388
416814339,164326175
416814339,273080747
416814339,231209225
416814339,393722870
416814339,314907287
416814339,53401921
416814339,73495696
416814339,180990505
416814339,294380360
416814339,546025819
416814339,614024492
416814339,237073728
416814339,1144210387
416814339,364970961
416814339,612872798
416814339,187036173
416814339,163559269
416814339,348288809
416814339,204753611
416814339,103642293
1253284927,86651903
1253284927,38026892
1253284927,31451582
1253284927,904369669
1253284927,40571386
1253284927,1063034450
1253284927,55749605
1253284927,807773480821395456
1253284927,53643297
1253284927,609548724
1253284927,85617701
1253284927,73058561
1253284927,2584213500
1253284927,252238212
1253284927,87874905
1253284927,326985786
1253284927,364013199
1253284927,372525649
1253284927,131971922
1253284927,246106352
1253284927,204753611
1253284927,96706848
1253284927,494422305
1253284927,302111485
1253284927,205413225
1253284927,79758113
1253284927,272562079
1253284927,24342206
1253284927,163559269
1253284927,24423418
1253284927,303465692
1253284927,25252511
1253284927,92818443
1253284927,364970961
1253284927,233990070
1253284927,198932169
1253284927,266819783
1253284927,165152266
1253284927,92903456
1253284927,281405595
1253284927,1358510274
1253284927,1096007496
1253284927,377723724
1253284927,248829112
1253284927,205415788
1253284927,23083404
1253284927,47506568
1253284927,17980124
1253284927,150846769
1253284927,35936474
1253284927,132389474
1253284927,317370751
1253284927,16125042
1253284927,16812787
1253284927,217160945
1253284927,53853197
1253284927,35982046
1253284927,37367041
1253284927,34430522
1253284927,42384760
1253284927,612792060
2279776304,98576365
2279776304,1002061656
2279776304,188621689
2279776304,1612394348
2279776304,306582939
2279776304,58667088
2279776304,155782494
2279776304,42562446
2279776304,29360150
2279776304,198932169
217160945,86651903
217160945,272616327
217160945,72362869
217160945,772164285388709888
217160945,252238212
217160945,43658360
217160945,191165672
217160945,222932212
217160945,3305641571
217160945,92903456
217160945,125408809
217160945,272116860
217160945,349719397
217160945,257699456
217160945,150846769
217160945,16125042
217160945,1358510274
217160945,66816759
217160945,134653235
217160945,267425142
217160945,132708764
217160945,1703636814
217160945,494422305
217160945,132389474
217160945,24423418
217160945,612792060
217160945,53643297
217160945,92818443
217160945,317370751
217160945,159113258
217160945,331813832
217160945,23083404
217160945,42384760
217160945,50811932
217160945,53853197
217160945,331283041
217160945,73457606
217160945,372439064
217160945,176326208
217160945,72475439
217160945,389257384
217160945,47506568
217160945,186726223
217160945,69500255
217160945,270689028
217160945,131971922
217160945,31451582
217160945,134650548
217160945,16812787
217160945,17980124
217160945,34430522
217160945,103642293
217160945,35982046
217160945,42562446
217160945,35936474
217160945,37367041
217160945,95556133
24423418,86651903
24423418,419116136
24423418,753792894486675457
24423418,2423100775
24423418,972155558907252736
24423418,139261080
24423418,367771939
24423418,23083404
24423418,50811932
24423418,35982046
24423418,487962301
24423418,34430522
24423418,42562446
24423418,53853197
24423418,132752344
24423418,2841545944
24423418,560820176
24423418,25252511
24423418,309516587
24423418,222932212
24423418,725731259612196864
24423418,364013199
24423418,48176112
24423418,314907287
24423418,187036173
24423418,164109237
24423418,290403864
24423418,72475439
24423418,57698629
24423418,143140326
24423418,132708764
24423418,73495696
24423418,3081680043
24423418,3181228674
24423418,1538825629
24423418,412688692
24423418,114836738
24423418,372618047
24423418,332627423
24423418,24342206
24423418,473227811
24423418,2279776304
24423418,1628495018
24423418,460116210
24423418,3033470114
24423418,96706848
24423418,171774400
24423418,363365354
24423418,326985786
24423418,377723724
24423418,273532957
24423418,356859571
24423418,325164911
24423418,48028402
24423418,1253284927
24423418,416814339
24423418,555393138
24423418,88890284
24423418,205415788
24423418,220255322
24423418,38783856
24423418,54378594
24423418,372439064
24423418,217160945
24423418,205413225
24423418,38026892
24423418,372525649
24423418,308973177
24423418,80480330
24423418,31451582
24423418,37367041
24423418,59297233
24423418,163559269
132708764,236155682
132708764,608751926
132708764,24838521
132708764,205413225
132708764,290403864
132708764,24423418
132708764,59297233
132708764,739921296
132708764,155782494
132708764,232049361
132708764,230278157
132708764,267425142
132708764,244800486
132708764,73457606
132708764,35936474
132708764,317370751
132708764,159113258
132708764,416814339
132708764,132752344
132708764,16812787
132708764,28066436
132708764,217160945
132708764,412688692
132708764,57698629
132708764,85617701
132708764,166304850
132708764,92337777
132708764,205415788
132708764,50811932
132708764,494422305
132708764,170424259
132708764,55749605
132708764,53643297
132708764,132389474
132708764,34430522
555393138,273532957
555393138,41861751
555393138,47506568
555393138,1463892300
555393138,460116210
555393138,560820176
555393138,2332431056
555393138,92903456
555393138,888161623155896321
555393138,1563943224
555393138,311623066
555393138,372525649
555393138,3110903289
555393138,3613501949
555393138,162749920
555393138,2445047678
555393138,205415788
555393138,2581222654
555393138,232049361
555393138,1576253378
555393138,72362869
555393138,419181069
555393138,17551272
555393138,16125042
555393138,132752344
555393138,739921296
555393138,1318989560
555393138,139261080
555393138,416814339
555393138,248829112
555393138,1601532284
555393138,91133460
555393138,53401921
555393138,1703636814
555393138,53643297
555393138,543954514
555393138,244800486
555393138,24423418
555393138,249001367
555393138,255199842
555393138,105305397
555393138,331283041
555393138,31451582
555393138,377723724
555393138,979379982
555393138,101873539
555393138,904369669
555393138,47635525
555393138,529603839
555393138,29356531
555393138,267425142
555393138,341567459
555393138,42562446
555393138,317370751
555393138,43658360
555393138,132389474
555393138,116485600
555393138,231335961
555393138,54378594
555393138,85617701
555393138,372439064
555393138,269552973
555393138,91225009
555393138,198932169
164326175,325164911
164326175,772164285388709888
164326175,259030794
164326175,195450194
164326175,270689028
164326175,135026973
164326175,2279776304
164326175,170424259
164326175,1596720342
164326175,416814339
164326175,373677327
164326175,92903456
164326175,48028402
164326175,855247687
164326175,529603839
164326175,76205861
164326175,267425142
164326175,494422305
164326175,609548724
164326175,70926844
164326175,562362256
164326175,25252511
164326175,377723724
164326175,23083404
164326175,166304850
164326175,394125377
164326175,47506568
164326175,232049361
164326175,248829112
164326175,53853197
164326175,16812787
164326175,103642293
164326175,35936474
164326175,31451582
164326175,95556133
164326175,79758113
164326175,48176112
609548724,234608321
609548724,25252511
609548724,125408809
609548724,252238212
609548724,31451582
609548724,488026266
609548724,149308566
609548724,2423100775
609548724,38026892
609548724,232901524
609548724,1358510274
609548724,53401921
609548724,138273884
609548724,151728579
609548724,1596720342
609548724,105305397
609548724,135323628
609548724,302111485
609548724,317370751
609548724,855247687
609548724,35936474
609548724,42384760
609548724,17980124
609548724,16812787
609548724,34430522
609548724,163559269
609548724,394125377
609548724,150846769
609548724,159113258
609548724,205415788
609548724,23083404
609548724,37367041
609548724,80480330
609548724,562362256
609548724,248829112
609548724,164326175
609548724,494422305
609548724,79758113
47506568,460116210
47506568,311623066
47506568,34722543
47506568,25015718
47506568,222932212
47506568,2895135060
47506568,62203990
47506568,46704247
47506568,377723724
47506568,28066436
47506568,317370751
47506568,43658360
47506568,393722870
47506568,156521166
47506568,134650548
47506568,103642293
47506568,170424259
47506568,232049361
47506568,37367041
47506568,246106352
47506568,244800486
47506568,53643297
47506568,267425142
47506568,223712642
47506568,91225009
47506568,299242570
47506568,114836738
47506568,230278157
47506568,529603839
47506568,270689028
